,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
84,Agente,EPMC,949065.02,928320.14,922164.06,938934.36,1014288.8,1137790.67,1235484.77,1309770.22,1364672.12,1431970.96,1503215.16,1530453.28,1502162.03,1487737.6,1500466.68,1494071.26,1473494.84,1451377.25,1532547.31,1566076.76,1488510.31,1323429.9,1194532.05,1062876.95,2015-03-26
85,Agente,EPMC,989199.63,966424.11,955621.48,976569.52,1063116.31,1203006.57,1279239.55,1367071.58,1438518.39,1477071.72,1546129.37,1546897.22,1517630.24,1505283.23,1512920.23,1503060.31,1464938.69,1428267.2,1528941.28,1540702.32,1430535.67,1347752.54,1183676.33,1092525.96,2015-03-27
86,Agente,EPMC,1008678.87,978086.96,942184.83,957832.8,1015758.85,1059794.07,1147533.04,1254705.59,1345738.34,1428335.73,1476180.17,1474929.27,1450049.24,1394848.79,1355718.6,1347143.52,1343026.28,1339265.95,1450892.38,1429871.91,1342527.26,1246873.62,1120639.71,1074638.23,2015-03-28
87,Agente,EPMC,981794.22,914044.81,890608.21,893284.84,895016.35,898347.56,939035.78,990867.57,1064219.28,1120789.19,1164705.28,1185930.91,1195341.25,1182931.91,1192491.03,1122928.93,1115449.38,1117117.35,1245338.64,1285555.68,1227053.44,1155662.53,1054139.5,970458.08,2015-03-29
88,Agente,EPMC,919581.71,889480.04,878992.36,885891.44,909359.71,990766.98,1120560.08,1221200.71,1305461.73,1369646.8,1452559.3,1496322.82,1479569.96,1457562.76,1445447.25,1435878.22,1427814.2,1399886.09,1507391.38,1482830.6,1395666.14,1279789.82,1115605.94,1088263.9,2015-03-30
89,Agente,EPMC,948116.34,924622.03,903585.91,905119.88,968405.06,1061449.38,1141022.39,1241341.3,1329677.42,1402207.97,1452903.81,1486094.96,1457804.44,1444370.43,1431023.19,1414970.87,1403827.46,1386413.21,1460011.01,1470697.1,1372184.88,1248669.71,1138247.66,911610.6,2015-03-31
90,Agente,EPMC,926942.56,901960.86,899797.08,915044.47,982164.09,1061783.15,1134020.05,1232125.54,1317903.9,1369631.22,1426425.54,1456301.57,1416125.09,1387137.6,1372516.4,1354214.74,1327639.82,1327043.28,1435330.41,1429924.91,1352596.67,1215867.96,1070472.75,1042195.23,2015-04-01
91,Agente,EPMC,875580.47,831731.57,818684.53,813373.91,819256.14,826496.11,831295.06,894845.79,976687.81,1025953.46,1070094.43,1103249.84,1113001.47,1082338.04,1054109.69,1041854.77,1028564.17,1054703.57,1174556.8,1166301.28,1085736.29,1010138.82,922399.92,810560.57,2015-04-02
92,Agente,EPMC,773573.35,742131.16,726724.81,725026.38,731862.2,742185.54,756730.31,836025.35,923572.75,953426.38,954508.37,978940.93,982039.71,960200.86,930401.85,924770.39,939619.37,968478.99,1088497.01,1072071.42,1013964.61,978087.29,909789.34,879333.14,2015-04-03
93,Agente,EPMC,776450.78,738227.47,724697.65,738540.37,770318.56,813114.39,861312.1,956971.17,1048794.6,1114890.45,1166543.49,1201359.35,1214594.79,1182457.49,1159804.3,1141264.44,1121906.91,1142419.42,1239195.88,1227873.52,1157712.81,1036866.65,957510.81,809655.98,2015-04-04
94,Agente,EPMC,809298.69,787484.67,772646.53,764809.16,774693.29,785713.98,801114.28,879646.3,970840.09,1027717.84,1067362.82,1079471.8,1093723.55,1078304.47,1056523.08,1046987.66,1033834.76,1063052.07,1201156.27,1233337.13,1168818.84,1083387.98,981846.19,938067.62,2015-04-05
95,Agente,EPMC,878736.15,838476.77,832493.85,847639.51,923512.87,1055621.05,1152522.21,1231482.95,1291456.39,1365364.76,1447355.78,1496861.46,1453273.78,1441630.91,1453304.87,1454181.61,1422764.96,1416979.03,1500250.83,1479765.61,1409809.12,1271012.95,1098008.5,1011853.97,2015-04-06
96,Agente,EPMC,934324.99,910014.38,920351.86,944038.69,1033663.03,1179365.04,1242832.61,1321918.03,1381347.64,1414352.51,1473235.04,1522660.56,1489800.6,1463851.55,1494872.35,1487009.36,1445811.18,1422682.6,1555491.4,1522221.1,1462860.79,1318842.78,1160054.83,976535.24,2015-04-07
97,Agente,EPMC,967113.29,927212.69,919842.53,935924.59,1007567.42,1146493.99,1213959.44,1305455.79,1357725.65,1400562.63,1432947.62,1474242.46,1436011.66,1428696.1,1439570.6,1473769.31,1434419.44,1418293.95,1564371.02,1538812.51,1437428.17,1288822.71,1149859.05,1097405.24,2015-04-08
98,Agente,EPMC,982770.37,956057.47,943496.3,955766.51,1049184.92,1159219.94,1228679.18,1320419.4,1413735.93,1461443.11,1505506.04,1545586.37,1511953.33,1474902.42,1500410.37,1497198.52,1478389.2,1467012.15,1530358.84,1537702.12,1439350.49,1307446.85,1176167.74,1006416.99,2015-04-09
99,Agente,EPMC,942328.48,928369.47,922756.94,934618.97,1032838.96,1142873.94,1239202.05,1339788.19,1435465.86,1491109.29,1558091.28,1574415.54,1533551.65,1512937.48,1496276.48,1496632.22,1457934.39,1436805.7,1542974.78,1522250.58,1407345.07,1292470.38,1179802.15,1088533.34,2015-04-10
100,Agente,EPMC,997371.6,957322.99,929249.16,943297.14,995230.25,1049291.48,1115130.11,1203885.36,1289835.54,1357009.36,1407140.38,1439297.23,1429025.71,1395180.13,1336232.87,1322909.21,1280123.73,1290665.47,1399726.88,1394128.78,1322743.8,1200146.72,1094960.96,1036697.54,2015-04-11
101,Agente,EPMC,937099.62,875934.47,868708.91,860827.19,873411.18,872149.47,903265.49,975805.9,1053387.03,1132774.35,1177382.7,1205154.34,1218333.85,1171296.32,1145753.9,1122145.66,1117132.06,1138402.55,1277029.31,1309248.07,1252182.46,1168547.32,1055543.28,907570.51,2015-04-12
102,Agente,EPMC,898318.94,885591.83,882896.16,890312.92,994437.81,1132897.87,1212294.76,1312198.38,1375047.69,1415291.54,1471910.43,1508554.77,1477241.16,1465521.9,1476036.78,1465593.93,1437315.82,1437200.13,1559368.1,1558201.82,1460496.49,1319549.1,1187306.85,1111225.99,2015-04-13
103,Agente,EPMC,983831.55,945036.49,945039.88,965657.93,1057632.56,1192586.13,1255278.91,1350307.35,1396040.04,1429264.06,1487262.66,1552926.83,1529124.15,1472722.55,1484809.2,1531196.07,1509339.66,1482463.58,1589434.69,1573367.72,1450456.26,1294718.18,1140330.51,1023496.87,2015-04-14
104,Agente,EPMC,964483.82,932004.28,916791.17,941621.1,1039140.26,1171526.47,1238454.89,1300359.65,1379743.98,1406072.93,1432600.74,1504833.17,1468536.5,1413038.96,1470977.71,1496517.84,1485503.14,1438117.67,1517889.63,1533926.71,1404408.56,1268174.48,1109253.75,991475.46,2015-04-15
105,Agente,EPMC,932190.22,909392.24,893300.54,909774.19,993194.32,1111303.37,1200959.14,1251788.34,1349411.38,1406015.52,1481637.46,1513393.51,1485356.7,1437453.16,1451945.53,1459896.38,1455279.75,1454836.85,1501396.65,1538252.9,1385110.08,1297211.82,1133952.17,1020919.08,2015-04-16
106,Agente,EPMC,946935.1,920942.84,906102.35,922263.15,992247.68,1143330.97,1232480.98,1314481.52,1360229.84,1404937.13,1463013.71,1489049.39,1463158.95,1446012.38,1422899.12,1440780.62,1420204.84,1408335.51,1511833.32,1514137.27,1388346.94,1251578.88,1125270.25,1032879.39,2015-04-17
107,Agente,EPMC,968793.5,918732.05,919449.98,922068.91,967449.15,1044489.47,1137892.97,1210669.01,1303498.52,1382478.62,1424557.81,1447473.34,1431750.55,1380215.76,1359287.26,1344609.04,1300043.41,1291355.9,1417522.26,1392314.36,1302475.38,1201988.74,1062297.61,981152.42,2015-04-18
108,Agente,EPMC,887888.63,825152.39,817859.52,811925.33,832912.13,859277.62,875302.56,920340.39,992570.16,1116560.23,1145829.72,1164033.36,1174802.52,1134298.13,1095043.06,1082199.4,1064074.14,1068673.44,1217057.68,1266908.63,1197030.85,1111722.76,1024710.83,953533.84,2015-04-19
109,Agente,EPMC,882270.3,839981.14,844719.42,850962.77,952662.57,1072898.84,1178011.15,1265999.83,1347761.49,1402213.64,1459950.7,1487897.21,1477891.56,1460042.12,1471836.0,1460971.72,1434513.85,1421981.51,1520748.62,1485035.58,1395151.47,1280380.82,1117730.51,1021028.86,2015-04-20
110,Agente,EPMC,904977.35,880428.64,878707.91,877395.21,965441.29,1098810.34,1176300.45,1257478.06,1348516.44,1384298.49,1425248.65,1452820.24,1415978.93,1419196.02,1453207.8,1460062.7,1437467.95,1416504.29,1509080.95,1494923.49,1419585.29,1287589.23,1142577.31,1008893.3,2015-04-21
111,Agente,EPMC,963183.62,947616.1,927879.05,940473.74,1017860.56,1116640.84,1212391.28,1297580.33,1383654.95,1436106.77,1499723.02,1517156.73,1501471.14,1473038.37,1489228.62,1496395.25,1479367.15,1438143.38,1548814.0,1532579.19,1434320.96,1268259.8,1140634.88,1060731.07,2015-04-22
112,Agente,EPMC,953813.42,942802.72,922638.86,942045.94,1021055.85,1131552.27,1197698.18,1292817.18,1333340.16,1423971.89,1480860.27,1527670.62,1494891.86,1467753.33,1479795.36,1470652.28,1474625.04,1428316.66,1553837.74,1538623.64,1410273.37,1334010.24,1165639.56,1046611.6,2015-04-23
113,Agente,EPMC,991210.79,980785.89,933868.43,923143.14,988641.26,1136523.25,1238386.32,1339743.12,1414996.49,1478503.01,1555140.25,1565831.47,1520764.74,1490950.47,1495009.81,1520449.48,1456365.67,1463037.04,1564720.64,1558790.39,1462593.14,1335382.64,1178106.91,1074806.02,2015-04-24
114,Agente,EPMC,1040089.51,1002253.15,986018.8,988706.84,1028496.84,1056965.03,1135750.83,1240841.47,1357000.65,1404352.8,1450138.87,1464628.93,1420149.33,1374166.22,1334239.51,1302247.07,1275462.88,1304832.18,1432744.47,1418614.25,1334624.57,1223050.93,1127323.19,1040389.05,2015-04-25
115,Agente,EPMC,933937.44,889637.1,872812.75,873770.94,862153.04,866153.36,899511.73,984332.99,1073233.21,1136690.34,1192341.05,1240078.78,1239156.91,1203026.83,1165416.23,1142863.46,1131341.43,1182836.13,1311854.9,1325250.11,1277645.29,1210969.58,1095209.71,993017.96,2015-04-26
116,Agente,EPMC,974380.29,919145.17,912428.22,942321.99,1015573.89,1128652.05,1221540.72,1340164.86,1417771.99,1483785.75,1547952.03,1590878.1,1546316.06,1538319.78,1548004.85,1551788.97,1519324.38,1474945.86,1579247.46,1580653.97,1511266.6,1359620.54,1219134.28,1141219.36,2015-04-27
117,Agente,EPMC,1014298.4,972635.0,954167.46,974646.35,1054169.22,1176350.06,1264292.61,1366522.67,1441236.47,1477201.55,1538443.36,1573052.54,1540940.52,1524235.62,1534630.03,1496586.25,1483708.05,1490866.82,1571786.93,1588051.81,1482475.94,1340862.96,1168798.22,1043982.17,2015-04-28
118,Agente,EPMC,992491.68,967537.21,946874.4,964587.02,1029478.34,1136023.26,1244600.22,1342112.66,1401826.21,1444637.57,1459734.64,1591133.2,1535334.46,1484140.38,1530836.51,1544743.35,1486466.43,1447665.15,1583063.49,1563470.59,1463717.25,1341199.78,1207771.8,1062179.43,2015-04-29
119,Agente,EPMC,992296.86,959201.23,944251.7,959398.94,1011279.03,1131563.14,1242500.97,1336965.66,1401779.97,1443735.7,1487807.29,1533024.73,1496728.01,1456643.27,1477554.8,1478959.25,1453049.67,1404473.0,1534497.06,1492584.38,1408540.77,1265412.2,1139239.4,994906.12,2015-04-30
120,Agente,EPMC,942344.68,916543.72,903884.2,901519.63,909798.93,924907.77,929698.77,1012347.27,1088073.54,1146318.38,1202330.93,1228592.21,1240101.99,1207622.22,1175204.85,1159351.64,1135296.14,1162670.9,1295096.68,1305741.41,1236397.87,1144567.9,1036168.77,1015863.28,2015-05-01
121,Agente,EPMC,919212.1,864970.6,848682.11,839460.53,873285.34,918955.34,986145.53,1100707.46,1181491.92,1246917.1,1288712.21,1350419.46,1327556.09,1290427.58,1270982.78,1233711.83,1219635.89,1249568.33,1306119.26,1379362.6,1287235.3,1178230.14,1080632.48,995416.27,2015-05-02
122,Agente,EPMC,914214.29,858689.98,844697.65,827133.95,837508.67,843293.87,853779.13,915873.02,1001272.24,1066416.97,1134083.5,1177289.29,1180800.56,1162459.62,1112720.74,1112033.79,1114008.23,1151124.38,1265985.32,1269666.29,1226583.64,1143412.29,1044190.4,1023776.63,2015-05-03
123,Agente,EPMC,902223.1,862884.03,862344.12,881547.29,964290.96,1075009.28,1199601.87,1289813.82,1358021.72,1410673.66,1494669.45,1541525.72,1516257.47,1491800.63,1494638.6,1498848.84,1473940.28,1452127.23,1581611.97,1537332.03,1468816.91,1325724.0,1150522.14,1041756.89,2015-05-04
124,Agente,EPMC,993195.53,956683.71,937712.22,921311.3,1017580.91,1162091.22,1272935.21,1375101.6,1426326.29,1484520.13,1535873.15,1561031.03,1546125.65,1526629.92,1521162.46,1497108.33,1485340.68,1479162.43,1594041.52,1573835.04,1474128.52,1347902.09,1192683.74,1136192.1,2015-05-05
125,Agente,EPMC,1028998.96,994810.91,981127.81,982001.53,1074669.42,1190134.39,1279363.55,1361607.9,1422746.17,1486028.94,1558695.24,1581491.71,1553873.08,1548379.75,1527903.02,1537556.26,1507181.64,1485936.19,1581211.51,1544330.15,1422334.84,1323725.96,1176522.92,1075797.1,2015-05-06
126,Agente,EPMC,996592.82,965809.51,942578.49,961186.49,1047485.93,1125652.94,1236882.61,1370572.16,1452210.81,1504129.82,1562351.46,1582856.47,1556954.56,1539848.32,1525447.03,1526396.93,1495400.59,1490268.84,1582814.86,1584636.42,1474926.94,1333666.68,1235979.55,1072766.56,2015-05-07
127,Agente,EPMC,1004754.84,956963.45,941915.49,971980.32,1051122.93,1168964.17,1253782.07,1373127.0,1429697.79,1487042.85,1555130.17,1584932.69,1539171.44,1519782.09,1515045.24,1509233.03,1472921.67,1467470.78,1563362.61,1545601.84,1440401.03,1323876.36,1223614.76,1156450.57,2015-05-08
128,Agente,EPMC,1025839.13,971540.04,951455.69,957650.35,997039.56,1027299.32,1144810.11,1251140.04,1336800.33,1395345.6,1453097.27,1476640.45,1430604.56,1390433.54,1345375.11,1322299.05,1301076.27,1290977.27,1429719.02,1443004.53,1367758.46,1262988.28,1128226.63,949789.82,2015-05-09
129,Agente,EPMC,938941.17,912294.45,873269.55,873582.64,882202.28,858873.12,893300.56,967482.73,1072522.84,1146164.21,1183967.93,1186208.23,1167154.67,1147204.93,1109403.06,1081056.11,1045575.87,1057887.4,1217903.35,1237447.54,1200384.34,1155251.19,1081009.65,1025784.1,2015-05-10
130,Agente,EPMC,936972.74,896033.4,892020.53,920640.26,1009567.04,1132405.36,1206862.62,1336353.9,1418330.11,1466352.74,1503176.32,1553578.43,1516599.42,1506536.44,1529632.68,1520981.09,1513806.61,1475252.65,1596975.1,1580208.39,1512654.8,1388208.3,1206756.36,1077946.49,2015-05-11
131,Agente,EPMC,1037991.43,987206.52,971302.2,1009792.83,1078720.31,1210661.86,1290837.28,1403786.45,1452980.03,1517127.48,1576974.72,1584397.43,1538730.58,1524007.71,1550446.52,1544989.23,1519217.99,1509707.58,1613142.56,1608655.23,1491097.5,1373055.69,1235561.49,1137177.92,2015-05-12
132,Agente,EPMC,1030968.76,1022496.59,1011620.86,1024486.2,1109142.98,1222312.31,1315119.07,1385067.95,1435989.66,1514387.38,1545266.19,1577400.99,1531705.65,1497921.49,1522750.58,1527703.52,1497884.96,1458868.61,1563399.93,1572834.69,1487929.86,1345596.4,1204255.78,1071000.25,2015-05-13
133,Agente,EPMC,1035514.15,981534.53,973980.72,980364.9,1058579.0,1173537.88,1250777.21,1331611.36,1442817.84,1524778.28,1548902.62,1594245.29,1547460.93,1518559.87,1551506.2,1576032.06,1521595.96,1542145.26,1615838.2,1602548.52,1485688.14,1354450.21,1215933.41,1075779.61,2015-05-14
134,Agente,EPMC,1045412.53,1002638.16,999294.65,980366.4,1058678.37,1161551.35,1256025.2,1362738.16,1463961.49,1509643.76,1570051.22,1606415.82,1584553.67,1545790.56,1541537.65,1540544.66,1510402.91,1457479.02,1561127.12,1527762.75,1460237.25,1349821.25,1222299.32,1103156.31,2015-05-15
135,Agente,EPMC,1034183.89,1000801.81,979433.27,1001532.89,1022435.2,1090356.19,1165525.29,1255575.53,1356163.28,1425947.63,1474249.29,1490681.38,1464696.51,1410904.5,1343172.03,1321454.8,1304292.87,1341841.45,1452298.95,1441873.89,1361641.27,1214751.43,1113963.77,1047245.71,2015-05-16
136,Agente,EPMC,929781.13,896170.33,867254.37,847760.62,861265.1,867426.99,859618.57,943712.06,1006529.1,1064574.96,1125679.67,1154234.59,1151879.06,1129067.8,1109656.68,1083984.94,1073902.77,1095706.36,1234382.51,1240089.63,1176006.54,1110441.83,1001199.39,933674.62,2015-05-17
137,Agente,EPMC,885641.26,861316.23,835062.52,836778.47,852717.09,855137.45,894854.67,974884.18,1064464.08,1122194.95,1179414.19,1223990.05,1223180.11,1206494.23,1177245.39,1163555.48,1154035.78,1204328.95,1300262.15,1325888.6,1236002.51,1126336.01,1025851.27,948010.11,2015-05-18
138,Agente,EPMC,914796.89,900843.76,906768.1,931753.45,1022677.87,1154495.47,1247805.28,1339588.7,1425329.85,1480393.84,1549094.93,1562927.04,1538086.66,1522431.63,1518311.19,1503387.96,1490950.27,1467068.48,1583961.83,1587261.02,1497489.19,1335372.73,1181144.98,1069332.72,2015-05-19
139,Agente,EPMC,984528.13,954118.9,950667.58,971922.09,1061566.49,1169250.37,1260381.44,1356251.67,1426627.64,1478185.86,1527639.12,1558266.73,1534765.41,1516009.7,1525870.41,1513704.42,1486360.82,1465028.83,1587378.21,1571164.08,1466148.07,1341401.33,1172800.64,1044499.12,2015-05-20
140,Agente,EPMC,991125.85,950226.72,949552.96,986346.59,1064549.85,1188226.93,1252300.3,1346159.51,1401735.24,1459419.36,1518072.98,1550394.53,1537702.72,1503599.53,1510098.07,1512673.74,1491435.38,1479360.9,1587436.19,1555411.58,1476531.35,1335889.26,1169982.34,1055141.78,2015-05-21
141,Agente,EPMC,1011737.52,987799.23,974005.72,987186.33,1062177.86,1173582.39,1253135.81,1312969.5,1384612.32,1441619.09,1517211.36,1553908.99,1518285.33,1492712.08,1491703.25,1489066.35,1466504.46,1451238.34,1532229.01,1527024.23,1435485.68,1311682.51,1183269.68,1084859.55,2015-05-22
142,Agente,EPMC,990397.74,964868.03,939588.19,947797.27,984701.55,1026372.99,1131773.28,1233419.21,1319984.53,1393713.62,1437061.17,1449810.09,1441074.51,1398176.15,1367801.27,1333737.47,1302596.39,1326273.04,1442319.59,1440748.17,1356711.34,1242449.12,1115693.47,1010933.08,2015-05-23
143,Agente,EPMC,934974.67,900430.99,872183.81,860800.41,862598.0,862739.59,889534.67,959284.13,1038986.78,1112566.12,1167573.75,1197037.5,1206051.11,1154046.28,1127440.23,1110675.04,1101937.9,1129031.81,1276280.2,1316475.21,1256030.39,1163653.51,1047783.29,988562.67,2015-05-24
144,Agente,EPMC,934211.47,916892.12,907162.56,909788.68,969996.7,1105197.92,1199152.82,1288966.95,1343705.43,1392459.08,1464105.84,1483542.47,1462889.51,1465708.96,1475549.59,1470929.61,1443824.29,1460126.77,1548994.95,1524300.73,1430574.52,1285777.04,1141865.93,1024642.89,2015-05-25
145,Agente,EPMC,978530.12,922989.9,931765.21,951347.45,1038200.99,1167232.8,1244948.91,1325331.78,1384350.26,1429337.92,1505880.62,1518387.13,1502743.38,1486355.26,1508171.67,1493257.22,1490571.18,1487711.03,1558133.29,1536419.08,1431885.67,1297887.73,1153472.9,1039080.73,2015-05-26
146,Agente,EPMC,991327.45,958296.29,952411.89,955190.51,1048847.12,1174418.77,1266534.26,1337737.85,1384685.84,1412975.06,1475733.48,1489805.66,1465562.77,1470016.96,1481656.41,1480059.7,1458811.01,1465148.69,1559596.68,1541736.23,1446681.6,1293715.98,1164662.99,1025417.27,2015-05-27
147,Agente,EPMC,991150.32,946632.3,946987.59,960189.03,1045216.44,1175023.67,1246829.8,1331796.0,1380326.34,1421948.86,1493861.9,1503490.19,1468615.34,1451498.7,1446970.87,1450397.57,1445120.32,1450249.65,1543734.14,1522031.88,1431010.1,1279832.37,1152380.5,1037464.93,2015-05-28
148,Agente,EPMC,979984.69,952048.41,948396.43,974428.53,1027594.15,1153849.18,1234760.41,1318069.53,1386934.48,1421684.71,1480988.54,1504478.03,1466399.63,1448351.21,1438552.34,1431238.86,1421551.4,1423005.09,1513329.01,1493061.65,1394444.49,1272688.77,1150783.24,1007350.14,2015-05-29
149,Agente,EPMC,953337.9,911074.99,906339.24,899713.15,943688.03,973675.53,1071421.91,1201880.91,1281557.68,1331496.54,1379967.06,1389972.81,1385487.47,1331707.03,1288574.63,1267176.65,1261866.73,1273111.86,1380836.92,1382864.75,1293422.84,1172990.93,1046485.64,935576.48,2015-05-30
150,Agente,EPMC,882704.75,840625.68,814441.73,811034.16,818391.72,820993.49,843443.09,933992.81,1006198.57,1084182.65,1125665.5,1158260.97,1161184.34,1133962.81,1104443.12,1085931.67,1085232.6,1111742.53,1241348.63,1251718.06,1196148.73,1135156.44,1027870.95,924885.86,2015-05-31
151,Agente,EPMC,908539.0,879313.8,873625.59,895018.31,961301.98,1083862.37,1170901.33,1262823.38,1341306.53,1408378.58,1471776.57,1497680.48,1459078.8,1454768.18,1453547.74,1445757.95,1412975.7,1399596.51,1531879.21,1533473.8,1449524.45,1292862.55,1143764.82,1019697.71,2015-06-01
152,Agente,EPMC,950486.51,933012.76,927673.8,949136.52,1028022.03,1149688.55,1219375.5,1313981.8,1381213.83,1422836.25,1495386.02,1525029.59,1499152.9,1473174.31,1483475.03,1480580.54,1473242.85,1463223.3,1576912.29,1551120.83,1458001.56,1307494.82,1151905.79,1057088.6,2015-06-02
153,Agente,EPMC,1006844.59,984235.92,978992.91,999571.59,1092370.62,1223286.26,1298906.94,1381046.07,1437583.28,1490216.97,1544249.2,1580743.54,1537461.25,1513205.75,1515870.07,1521411.09,1491229.12,1477676.46,1594788.12,1583052.59,1499896.94,1358423.75,1213858.71,1098233.74,2015-06-03
154,Agente,EPMC,1029443.35,1013547.41,987111.2,1018154.14,1098071.12,1208036.58,1285195.57,1387864.27,1421225.6,1487704.3,1537681.53,1551907.83,1529317.1,1517886.63,1525013.62,1517071.32,1497971.84,1502982.81,1584727.02,1562008.42,1452974.75,1339395.46,1190390.31,1084051.82,2015-06-04
155,Agente,EPMC,1034714.98,1005058.24,969036.97,995591.72,1050550.06,1196848.71,1276936.81,1341993.5,1409110.62,1458869.15,1530930.7,1550543.14,1505589.0,1481897.01,1483467.59,1482565.43,1464410.64,1440246.06,1553021.22,1517610.51,1441684.65,1302324.2,1165546.99,1066421.23,2015-06-05
156,Agente,EPMC,1006942.36,966822.38,951828.64,961971.92,999080.11,1054100.14,1137049.29,1261040.35,1340751.39,1414596.81,1455538.68,1464516.23,1436861.44,1386760.91,1352230.22,1327141.87,1289362.71,1302097.82,1430251.79,1426120.02,1345312.2,1228253.65,1111065.23,1004503.94,2015-06-06
157,Agente,EPMC,929508.23,909082.02,880862.15,880214.87,892876.77,903292.09,903041.18,982258.48,1058691.96,1130374.9,1178075.88,1196213.86,1198810.29,1171311.55,1136622.44,1118602.53,1110770.94,1131829.33,1258097.18,1264722.82,1203162.69,1136065.36,1025523.91,962582.93,2015-06-07
158,Agente,EPMC,922495.35,866429.8,846828.7,847798.67,864723.35,858716.0,908498.11,977101.6,1032680.33,1111774.09,1187736.47,1235732.77,1230258.68,1195728.82,1157501.52,1148594.43,1139779.14,1177101.88,1310733.53,1324777.35,1245382.26,1134824.64,1042003.86,1018946.22,2015-06-08
