fecha,region,consumo,mes,dia_semana,fin_de_semana,temperatura
2020-05-02,Antioquia,22.94737296,5,6,1,23.804347826086957
2020-05-03,Antioquia,21.40144469,5,7,1,23.558333333333334
2020-05-04,Antioquia,25.02163792,5,1,0,24.721739130434784
2020-05-05,Antioquia,25.53624766,5,2,0,24.304166666666664
2020-05-06,Antioquia,25.46598112,5,3,0,24.349999999999998
2020-05-07,Antioquia,25.88561418,5,4,0,24.70434782608696
2020-05-08,Antioquia,25.94318359,5,5,0,24.44782608695652
2020-05-09,Antioquia,24.98699996,5,6,1,25.983333333333334
2020-05-10,Antioquia,22.10385594,5,7,1,25.195833333333336
2020-05-11,Antioquia,25.90363454,5,1,0,23.871428571428574
2020-05-12,Antioquia,26.21640672,5,2,0,23.641666666666666
2020-05-13,Antioquia,25.73397734,5,3,0,22.254166666666666
2020-05-14,Antioquia,26.40144581,5,4,0,23.08695652173913
2020-05-15,Antioquia,26.2210893,5,5,0,23.613636363636363
2020-05-16,Antioquia,25.08017087,5,6,1,23.947619047619046
2020-05-17,Antioquia,21.84173595,5,7,1,24.47391304347826
2020-05-18,Antioquia,25.6541504100001,5,1,0,23.681818181818183
2020-05-19,Antioquia,25.6350423399999,5,2,0,20.772727272727273
2020-05-20,Antioquia,26.05532856,5,3,0,23.670833333333334
2020-05-21,Antioquia,26.52056407,5,4,0,25.695
2020-05-22,Antioquia,26.20230293,5,5,0,22.1375
2020-05-23,Antioquia,24.65338841,5,6,1,24.0625
2020-05-24,Antioquia,22.01077008,5,7,1,25.025000000000002
2020-05-25,Antioquia,22.35680407,5,1,0,24.958333333333332
2020-05-26,Antioquia,26.26180613,5,2,0,25.1875
2020-05-27,Antioquia,26.25099751,5,3,0,21.983333333333334
2020-05-28,Antioquia,25.90477747,5,4,0,20.479166666666668
2020-05-29,Antioquia,26.0925558,5,5,0,20.679166666666667
2020-05-30,Antioquia,23.92488306,5,6,1,19.875
2020-05-31,Antioquia,21.04876258,5,7,1,20.429166666666667
2020-06-01,Antioquia,25.60271985,6,1,0,21.729166666666668
2020-06-02,Antioquia,26.15568688,6,2,0,22.308333333333334
2020-06-03,Antioquia,25.95062528,6,3,0,19.095833333333335
2020-06-04,Antioquia,26.40378115,6,4,0,22.974999999999998
2020-06-05,Antioquia,26.93836584,6,5,0,23.46666666666667
2020-06-06,Antioquia,24.90193836,6,6,1,22.025000000000002
2020-06-07,Antioquia,22.38616182,6,7,1,23.65416666666667
2020-06-08,Antioquia,26.77379356,6,1,0,23.84583333333333
2020-06-09,Antioquia,26.64043433,6,2,0,21.9875
2020-06-10,Antioquia,26.0306119100001,6,3,0,20.518181818181816
2020-06-11,Antioquia,26.41652553,6,4,0,21.0125
2020-06-12,Antioquia,26.0876972799999,6,5,0,20.2375
2020-06-13,Antioquia,25.15566321,6,6,1,22.45
2020-06-14,Antioquia,22.44767926,6,7,1,23.343478260869563
2020-06-15,Antioquia,22.68980292,6,1,0,20.45
2020-06-16,Antioquia,26.59559342,6,2,0,22.130434782608695
2020-06-17,Antioquia,26.5311813199999,6,3,0,20.412499999999998
2020-06-18,Antioquia,27.0366215,6,4,0,20.791304347826088
2020-06-19,Antioquia,26.89186059,6,5,0,21.956521739130434
2020-06-20,Antioquia,24.9467821999999,6,6,1,22.13478260869565
2020-06-21,Antioquia,21.11393333,6,7,1,22.195833333333336
2020-06-22,Antioquia,21.97383953,6,1,0,22.891304347826086
2020-06-23,Antioquia,26.5851332399999,6,2,0,23.052380952380954
2020-06-24,Antioquia,26.64034264,6,3,0,22.808695652173913
2020-06-25,Antioquia,27.42926004,6,4,0,23.34
2020-06-26,Antioquia,26.79966414,6,5,0,21.85909090909091
2020-06-27,Antioquia,25.48696586,6,6,1,22.141666666666666
2020-06-28,Antioquia,21.78582591,6,7,1,20.679166666666667
2020-06-29,Antioquia,22.84575504,6,1,0,21.795454545454547
2020-06-30,Antioquia,26.7698679,6,2,0,21.938095238095237
2020-07-01,Antioquia,26.74943724,7,3,0,21.554166666666664
2020-07-02,Antioquia,26.84524392,7,4,0,21.672727272727272
2020-07-03,Antioquia,27.1307003299999,7,5,0,22.504166666666666
2020-07-04,Antioquia,24.97977702,7,6,1,21.305882352941175
2020-07-05,Antioquia,21.50565778,7,7,1,19.879166666666666
2020-07-06,Antioquia,26.08832889,7,1,0,21.075
2020-07-07,Antioquia,26.53417427,7,2,0,21.041666666666668
2020-07-08,Antioquia,26.47304723,7,3,0,21.075
2020-07-09,Antioquia,26.8518501,7,4,0,21.808333333333334
2020-07-10,Antioquia,27.0047277400001,7,5,0,21.930434782608696
2020-07-11,Antioquia,24.62067335,7,6,1,20.28181818181818
2020-07-12,Antioquia,21.78640696,7,7,1,20.633333333333333
2020-07-13,Antioquia,25.98159439,7,1,0,22.383333333333336
2020-07-14,Antioquia,26.2163452,7,2,0,21.608695652173914
2020-07-15,Antioquia,26.74238684,7,3,0,21.96666666666667
2020-07-16,Antioquia,26.66870985,7,4,0,21.566666666666666
2020-07-17,Antioquia,25.21025771,7,5,0,23.433333333333334
2020-07-18,Antioquia,24.1225291900001,7,6,1,23.670833333333334
2020-07-19,Antioquia,22.06725924,7,7,1,24.1125
2020-07-20,Antioquia,22.11360314,7,1,0,23.460869565217394
2020-07-21,Antioquia,26.76855316,7,2,0,22.791666666666668
2020-07-22,Antioquia,26.92361411,7,3,0,21.366666666666664
2020-07-23,Antioquia,26.73845699,7,4,0,20.054166666666667
2020-07-24,Antioquia,25.17446044,7,5,0,19.266666666666666
2020-07-25,Antioquia,23.77144513,7,6,1,19.525000000000002
2020-07-26,Antioquia,21.89596927,7,7,1,21.429166666666664
2020-07-27,Antioquia,26.21535125,7,1,0,21.708333333333332
2020-07-28,Antioquia,26.99822006,7,2,0,22.633333333333336
2020-07-29,Antioquia,27.6772404899999,7,3,0,23.233333333333334
2020-07-30,Antioquia,27.15608302,7,4,0,21.129166666666666
2020-07-31,Antioquia,26.04933056,7,5,0,22.670833333333334
2020-08-01,Antioquia,24.5360489,8,6,1,23.47083333333333
2020-08-02,Antioquia,22.32012338,8,7,1,23.575
2020-08-03,Antioquia,27.25086029,8,1,0,23.208333333333332
2020-08-04,Antioquia,28.04671283,8,2,0,23.962500000000002
2020-08-05,Antioquia,27.92777204,8,3,0,23.20434782608696
2020-08-06,Antioquia,27.93963361,8,4,0,23.09166666666667
2020-08-07,Antioquia,25.1534528799999,8,5,0,23.61304347826087
2020-08-08,Antioquia,24.93420074,8,6,1,24.45
2020-08-09,Antioquia,23.01598385,8,7,1,24.445833333333336
2020-08-10,Antioquia,27.57132458,8,1,0,24.229166666666668
2020-08-11,Antioquia,27.90469837,8,2,0,23.354166666666668
2020-08-12,Antioquia,27.78870489,8,3,0,23.09166666666667
2020-08-13,Antioquia,27.90900277,8,4,0,22.481818181818184
2020-08-14,Antioquia,27.31960273,8,5,0,20.583333333333332
2020-08-15,Antioquia,25.09124758,8,6,1,21.099999999999998
2020-08-16,Antioquia,22.45965419,8,7,1,22.400000000000002
2020-08-17,Antioquia,22.73337846,8,1,0,21.655
2020-08-18,Antioquia,27.37411739,8,2,0,22.170833333333334
2020-08-19,Antioquia,27.57907746,8,3,0,21.425
2020-08-20,Antioquia,27.65323611,8,4,0,21.929166666666664
2020-08-21,Antioquia,27.49554666,8,5,0,21.920833333333334
2020-08-22,Antioquia,25.61310905,8,6,1,20.583333333333332
2020-08-23,Antioquia,22.60136464,8,7,1,21.104166666666668
2020-08-24,Antioquia,26.84939264,8,1,0,20.920833333333334
2020-08-25,Antioquia,26.79712041,8,2,0,20.791666666666668
2020-08-26,Antioquia,26.8273625,8,3,0,20.679166666666667
2020-08-27,Antioquia,27.0442011,8,4,0,21.482608695652175
2020-08-28,Antioquia,27.0888531,8,5,0,22.883333333333336
2020-08-29,Antioquia,25.7040405,8,6,1,21.766666666666666
2020-08-30,Antioquia,22.38207984,8,7,1,20.504166666666666
2020-08-31,Antioquia,26.91430308,8,1,0,20.608333333333334
2020-09-01,Antioquia,27.22743047,9,2,0,20.900000000000002
2020-09-02,Antioquia,26.91053981,9,3,0,20.054166666666667
2020-09-03,Antioquia,27.33409156,9,4,0,20.4875
2020-09-04,Antioquia,27.35925998,9,5,0,21.38695652173913
2020-09-05,Antioquia,26.01308428,9,6,1,23.40833333333333
2020-09-06,Antioquia,22.7435323,9,7,1,22.075
2020-09-07,Antioquia,27.08167614,9,1,0,20.90869565217391
2020-09-08,Antioquia,26.83818971,9,2,0,19.56
2020-09-09,Antioquia,27.26461898,9,3,0,20.191304347826087
2020-09-10,Antioquia,27.7960762399999,9,4,0,23.035
2020-09-11,Antioquia,27.80544528,9,5,0,22.375
2020-09-12,Antioquia,25.96566782,9,6,1,21.55
2020-09-13,Antioquia,23.0820809,9,7,1,22.933333333333334
2020-09-14,Antioquia,27.59792997,9,1,0,23.130434782608695
2020-09-15,Antioquia,27.91800773,9,2,0,22.025000000000002
2020-09-16,Antioquia,27.55899954,9,3,0,20.256521739130434
2020-09-17,Antioquia,27.79532566,9,4,0,20.978947368421053
2020-09-18,Antioquia,27.80104996,9,5,0,20.021052631578947
2020-09-19,Antioquia,26.86095342,9,6,1,21.004166666666666
2020-09-20,Antioquia,23.35193248,9,7,1,20.55
2020-09-21,Antioquia,27.19681524,9,1,0,20.230434782608697
2020-09-22,Antioquia,28.00414576,9,2,0,22.829166666666666
2020-09-23,Antioquia,28.3540951300001,9,3,0,21.616666666666667
2020-09-24,Antioquia,28.13794624,9,4,0,21.423529411764704
2020-09-25,Antioquia,28.1172754,9,5,0,22.991666666666664
2020-09-26,Antioquia,26.32562013,9,6,1,21.095454545454547
2020-09-27,Antioquia,23.22812019,9,7,1,21.354545454545455
2020-09-28,Antioquia,27.76054884,9,1,0,23.930769230769233
2020-09-29,Antioquia,27.97147151,9,2,0,20.929411764705883
2020-09-30,Antioquia,27.68970977,9,3,0,19.926666666666666
2020-10-01,Antioquia,28.15073745,10,4,0,22.052380952380954
2020-10-02,Antioquia,27.98838686,10,5,0,20.175
2020-10-03,Antioquia,26.39030234,10,6,1,20.037499999999998
2020-10-04,Antioquia,22.88632111,10,7,1,20.045833333333334
2020-10-05,Antioquia,27.4170851,10,1,0,20.3125
2020-10-06,Antioquia,27.7761804,10,2,0,20.95416666666667
2020-10-07,Antioquia,28.17829226,10,3,0,22.557894736842105
2020-10-08,Antioquia,28.4114453,10,4,0,21.099992062015005
2020-10-09,Antioquia,28.42745255,10,5,0,21.099992062015005
2020-10-10,Antioquia,27.1799961200001,10,6,1,21.099992062015005
2020-10-11,Antioquia,23.62119839,10,7,1,21.099992062015005
2020-10-12,Antioquia,24.24971951,10,1,0,21.06153846153846
2020-10-13,Antioquia,28.13429141,10,2,0,19.554166666666667
2020-10-14,Antioquia,28.69572536,10,3,0,21.604166666666668
2020-10-15,Antioquia,28.94609013,10,4,0,22.40833333333333
2020-10-16,Antioquia,29.45154318,10,5,0,23.349999999999998
2020-10-17,Antioquia,27.54611894,10,6,1,22.55217391304348
2020-10-18,Antioquia,24.04177135,10,7,1,21.462500000000002
2020-10-19,Antioquia,27.56105366,10,1,0,19.730434782608697
2020-10-20,Antioquia,27.94458608,10,2,0,21.4875
2020-10-21,Antioquia,28.36370364,10,3,0,22.474999999999998
2020-10-22,Antioquia,28.56716306,10,4,0,21.522222222222222
2020-10-23,Antioquia,28.52765995,10,5,0,22.099999999999998
2020-10-24,Antioquia,26.6647262,10,6,1,20.370833333333334
2020-10-25,Antioquia,23.4990563,10,7,1,20.233333333333334
2020-10-26,Antioquia,27.96810547,10,1,0,21.829166666666666
2020-10-27,Antioquia,28.78733208,10,2,0,21.925
2020-10-28,Antioquia,28.54891441,10,3,0,21.195652173913043
2020-10-29,Antioquia,28.78268048,10,4,0,19.916666666666668
2020-10-30,Antioquia,28.68898995,10,5,0,21.16923076923077
2020-10-31,Antioquia,26.76980884,10,6,1,20.35217391304348
2020-11-01,Antioquia,23.01596965,11,7,1,20.786956521739132
2020-11-02,Antioquia,23.94741501,11,1,0,22.02857142857143
2020-11-03,Antioquia,28.4963761399999,11,2,0,21.458333333333332
2020-11-04,Antioquia,28.80564762,11,3,0,21.40416666666667
2020-11-05,Antioquia,28.64602671,11,4,0,21.2
2020-11-06,Antioquia,28.59938346,11,5,0,21.099999999999998
2020-11-07,Antioquia,27.36120811,11,6,1,21.7
2020-11-08,Antioquia,24.1547575799999,11,7,1,20.808333333333334
2020-11-09,Antioquia,28.13881439,11,1,0,20.191666666666666
2020-11-10,Antioquia,28.7647718,11,2,0,20.7
2020-11-11,Antioquia,28.51019038,11,3,0,19.55
2020-11-12,Antioquia,28.39472407,11,4,0,21.099992062015005
2020-11-13,Antioquia,28.58016406,11,5,0,20.325
2020-11-14,Antioquia,26.99870982,11,6,1,20.125
2020-11-15,Antioquia,23.57245922,11,7,1,20.7625
2020-11-16,Antioquia,24.40415621,11,1,0,20.854166666666668
2020-11-17,Antioquia,28.21732546,11,2,0,19.404166666666665
2020-11-18,Antioquia,28.59752528,11,3,0,20.408333333333335
2020-11-19,Antioquia,28.65395039,11,4,0,21.320833333333333
2020-11-20,Antioquia,28.81320974,11,5,0,20.456521739130434
2020-11-21,Antioquia,27.34173542,11,6,1,21.379166666666666
2020-11-22,Antioquia,24.20028245,11,7,1,21.870833333333334
2020-11-23,Antioquia,28.42925103,11,1,0,22.065217391304348
2020-11-24,Antioquia,28.9513865099999,11,2,0,22.213043478260868
2020-11-25,Antioquia,29.01877359,11,3,0,22.53333333333333
2020-11-26,Antioquia,29.12390429,11,4,0,21.754166666666666
2020-11-27,Antioquia,28.6380591,11,5,0,20.945833333333333
2020-11-28,Antioquia,26.88344251,11,6,1,19.466666666666665
2020-11-29,Antioquia,23.84061194,11,7,1,21.40434782608696
2020-11-30,Antioquia,28.4092845199999,11,1,0,21.154166666666665
2020-12-01,Antioquia,28.83739182,12,2,0,20.90869565217391
2020-12-02,Antioquia,28.96307387,12,3,0,20.2375
2020-12-03,Antioquia,28.9517221700001,12,4,0,21.029166666666665
2020-12-04,Antioquia,29.18632168,12,5,0,21.90416666666667
2020-12-05,Antioquia,27.78767018,12,6,1,22.6125
2020-12-06,Antioquia,25.03663619,12,7,1,22.679166666666664
2020-12-07,Antioquia,27.80658137,12,1,0,21.958333333333332
2020-12-08,Antioquia,24.86192534,12,2,0,22.15416666666667
2020-12-09,Antioquia,28.8825828300001,12,3,0,21.208333333333332
2020-12-10,Antioquia,29.5189954,12,4,0,22.058333333333334
2020-12-11,Antioquia,29.48044713,12,5,0,22.16086956521739
2020-12-12,Antioquia,27.84501061,12,6,1,21.92105263157895
2020-12-13,Antioquia,24.60790111,12,7,1,21.45
2020-12-14,Antioquia,28.53433113,12,1,0,23.05
2020-12-15,Antioquia,29.11054797,12,2,0,22.349999999999998
2020-12-16,Antioquia,29.21270438,12,3,0,22.6
2020-12-17,Antioquia,29.3590361,12,4,0,21.73913043478261
2020-12-18,Antioquia,29.21620421,12,5,0,20.583333333333332
2020-12-19,Antioquia,27.62481592,12,6,1,21.7
2020-12-20,Antioquia,24.72535375,12,7,1,21.333333333333332
2020-12-21,Antioquia,28.96200754,12,1,0,23.288235294117644
2020-12-22,Antioquia,28.89108245,12,2,0,21.525000000000002
2020-12-23,Antioquia,28.80715989,12,3,0,22.395833333333332
2020-12-24,Antioquia,25.25471373,12,4,0,21.45
2020-12-25,Antioquia,20.41848144,12,5,0,20.020833333333332
2020-12-26,Antioquia,23.53236001,12,6,1,20.027272727272727
2020-12-27,Antioquia,23.03873887,12,7,1,18.93076923076923
2020-12-28,Antioquia,26.88403943,12,1,0,22.049999999999997
2020-12-29,Antioquia,27.20742104,12,2,0,21.070833333333333
2020-12-30,Antioquia,27.00918402,12,3,0,21.02173913043478
2020-12-31,Antioquia,23.4653853,12,4,0,21.633333333333336
2021-01-01,Antioquia,19.72716801,1,5,0,20.766666666666666
2021-01-02,Antioquia,21.34738097,1,6,1,21.240909090909092
2021-01-03,Antioquia,22.34189541,1,7,1,21.813636363636363
2021-01-04,Antioquia,26.74364253,1,1,0,18.87272727272727
2021-01-05,Antioquia,27.44962573,1,2,0,21.099992062015005
2021-01-06,Antioquia,27.7051930099999,1,3,0,21.099992062015005
2021-01-07,Antioquia,27.68764758,1,4,0,21.099992062015005
2021-01-08,Antioquia,27.25138388,1,5,0,21.099992062015005
2021-01-09,Antioquia,24.93127433,1,6,1,20.821739130434782
2021-01-10,Antioquia,22.61656131,1,7,1,21.695652173913043
2021-01-11,Antioquia,22.93197364,1,1,0,21.114285714285717
2021-01-12,Antioquia,27.92697016,1,2,0,22.35238095238095
2021-01-13,Antioquia,28.74518692,1,3,0,22.49230769230769
2021-01-14,Antioquia,29.25353669,1,4,0,22.18
2021-01-15,Antioquia,28.95391691,1,5,0,23.357894736842105
2021-01-16,Antioquia,26.70439057,1,6,1,21.599999999999998
2021-01-17,Antioquia,23.49637053,1,7,1,22.433333333333334
2021-01-18,Antioquia,28.32651637,1,1,0,22.66
2021-01-19,Antioquia,28.80383995,1,2,0,21.704761904761906
2021-01-20,Antioquia,28.72887738,1,3,0,21.583333333333332
2021-01-21,Antioquia,29.04554136,1,4,0,22.337500000000002
2021-01-22,Antioquia,29.39807831,1,5,0,22.516666666666666
2021-01-23,Antioquia,27.85927422,1,6,1,21.952173913043477
2021-01-24,Antioquia,24.69991611,1,7,1,21.391666666666666
2021-01-25,Antioquia,28.95868754,1,1,0,23.765
2021-01-26,Antioquia,29.34984431,1,2,0,21.900000000000002
2021-01-27,Antioquia,29.28278834,1,3,0,22.425
2021-01-28,Antioquia,29.62483576,1,4,0,22.434782608695652
2021-01-29,Antioquia,29.3940907,1,5,0,22.204166666666666
2021-01-30,Antioquia,27.64929152,1,6,1,23.013636363636365
2021-01-31,Antioquia,24.30349024,1,7,1,21.62857142857143
2021-02-01,Antioquia,29.08512987,2,1,0,25.28125
2021-02-02,Antioquia,29.8163427,2,2,0,23.62173913043478
2021-02-03,Antioquia,29.47913367,2,3,0,22.866666666666664
2021-02-04,Antioquia,29.66803269,2,4,0,23.974999999999998
2021-02-05,Antioquia,29.70482236,2,5,0,23.03478260869565
2021-02-06,Antioquia,28.11604223,2,6,1,21.314285714285713
2021-02-07,Antioquia,24.6786076699999,2,7,1,23.44782608695652
2021-02-08,Antioquia,29.35488448,2,1,0,22.808333333333334
2021-02-09,Antioquia,29.57306869,2,2,0,21.922727272727272
2021-02-10,Antioquia,29.10885941,2,3,0,21.837500000000002
2021-02-11,Antioquia,29.54825363,2,4,0,21.83913043478261
2021-02-12,Antioquia,29.28583235,2,5,0,21.97083333333333
2021-02-13,Antioquia,27.64980462,2,6,1,21.481818181818184
2021-02-14,Antioquia,24.14982058,2,7,1,21.282608695652176
2021-02-15,Antioquia,28.73647323,2,1,0,22.2
2021-02-16,Antioquia,29.22465279,2,2,0,22.333333333333332
2021-02-17,Antioquia,29.03507845,2,3,0,21.656521739130437
2021-02-18,Antioquia,29.0255292,2,4,0,20.33913043478261
2021-02-19,Antioquia,28.59449178,2,5,0,20.183333333333334
2021-02-20,Antioquia,27.30832186,2,6,1,19.49411764705882
2021-02-21,Antioquia,23.98771674,2,7,1,19.4
2021-02-22,Antioquia,28.47685959,2,1,0,22.28235294117647
2021-02-23,Antioquia,28.94254075,2,2,0,20.4375
2021-02-24,Antioquia,29.08194451,2,3,0,21.973333333333336
2021-02-25,Antioquia,29.51243189,2,4,0,24.441666666666666
2021-02-26,Antioquia,29.62719192,2,5,0,21.049999999999997
2021-02-27,Antioquia,27.24716776,2,6,1,22.675
2021-02-28,Antioquia,24.07227733,2,7,1,20.75714285714286
2021-03-01,Antioquia,28.2418995,3,1,0,21.06
2021-03-02,Antioquia,28.53782086,3,2,0,21.45294117647059
2021-03-03,Antioquia,28.81112539,3,3,0,19.954545454545453
2021-03-04,Antioquia,28.94451747,3,4,0,20.7
2021-03-05,Antioquia,28.99828138,3,5,0,20.789473684210527
2021-03-06,Antioquia,27.3402173,3,6,1,21.723809523809525
2021-03-07,Antioquia,24.38611434,3,7,1,21.219047619047622
2021-03-08,Antioquia,28.63542162,3,1,0,21.099992062015005
2021-03-09,Antioquia,28.95016623,3,2,0,21.4625
2021-03-10,Antioquia,29.27081926,3,3,0,20.669565217391302
2021-03-11,Antioquia,28.90401218,3,4,0,19.86521739130435
2021-03-12,Antioquia,28.5493944399999,3,5,0,17.94736842105263
2021-03-13,Antioquia,27.09059525,3,6,1,20.594117647058823
2021-03-14,Antioquia,23.9582348,3,7,1,20.942105263157895
2021-03-15,Antioquia,28.44693572,3,1,0,19.94782608695652
2021-03-16,Antioquia,28.88651078,3,2,0,18.883333333333333
2021-03-17,Antioquia,28.86695064,3,3,0,19.39375
2021-03-18,Antioquia,29.0678988,3,4,0,19.490909090909092
2021-03-19,Antioquia,29.18248751,3,5,0,20.445
2021-03-20,Antioquia,27.16710417,3,6,1,19.16086956521739
2021-03-21,Antioquia,24.00672881,3,7,1,20.62608695652174
2021-03-22,Antioquia,24.1427734899999,3,1,0,18.795454545454547
2021-03-23,Antioquia,28.35400537,3,2,0,20.022727272727273
2021-03-24,Antioquia,28.71644661,3,3,0,19.746153846153845
2021-03-25,Antioquia,29.08686952,3,4,0,22.044444444444444
2021-03-26,Antioquia,29.19807157,3,5,0,21.404761904761905
2021-03-27,Antioquia,27.30828473,3,6,1,20.900000000000002
2021-03-28,Antioquia,24.32799285,3,7,1,21.525
2021-03-29,Antioquia,28.63216555,3,1,0,22.776190476190475
2021-03-30,Antioquia,29.25449787,3,2,0,22.15625
2021-03-31,Antioquia,28.36533715,3,3,0,23.6
2021-04-01,Antioquia,23.77779399,4,4,0,21.616666666666667
2021-04-02,Antioquia,21.67254503,4,5,0,20.285714285714285
2021-04-03,Antioquia,23.19684352,4,6,1,20.599999999999998
2021-04-04,Antioquia,23.17393277,4,7,1,22.00625
2021-04-05,Antioquia,28.6969408,4,1,0,21.081818181818182
2021-04-06,Antioquia,28.72972629,4,2,0,18.772727272727273
2021-04-07,Antioquia,29.18310641,4,3,0,21.876190476190477
2021-04-08,Antioquia,29.85891024,4,4,0,22.85
2021-04-09,Antioquia,28.19781748,4,5,0,19.07
2021-04-10,Antioquia,27.03292132,4,6,1,21.721739130434784
2021-04-11,Antioquia,24.22909903,4,7,1,22.46666666666667
2021-04-12,Antioquia,29.0472204700001,4,1,0,23.125
2021-04-13,Antioquia,29.52528209,4,2,0,23.421739130434784
2021-04-14,Antioquia,29.4260554199999,4,3,0,22.59
2021-04-15,Antioquia,29.28221629,4,4,0,22.13684210526316
2021-04-16,Antioquia,28.068208,4,5,0,21.3625
2021-04-17,Antioquia,26.9861181200001,4,6,1,21.771428571428572
2021-04-18,Antioquia,23.9246882,4,7,1,20.6
2021-04-19,Antioquia,29.16452611,4,1,0,21.099992062015005
2021-04-20,Antioquia,29.69377289,4,2,0,21.099992062015005
2021-04-21,Antioquia,29.44286544,4,3,0,21.099992062015005
2021-04-22,Antioquia,29.73209961,4,4,0,27.0
2021-04-23,Antioquia,28.73455511,4,5,0,21.099992062015005
2021-04-24,Antioquia,27.20640701,4,6,1,21.099992062015005
2021-04-25,Antioquia,24.47398201,4,7,1,21.099992062015005
2021-04-26,Antioquia,29.18270096,4,1,0,21.099992062015005
2021-04-27,Antioquia,28.77849857,4,2,0,21.099992062015005
2021-04-28,Antioquia,28.51793655,4,3,0,21.099992062015005
2021-04-29,Antioquia,28.61611967,4,4,0,21.099992062015005
2021-04-30,Antioquia,27.16020954,4,5,0,21.099992062015005
2021-05-01,Antioquia,22.94941035,5,6,1,21.099992062015005
2021-05-02,Antioquia,21.41842006,5,7,1,21.099992062015005
2021-05-03,Antioquia,26.60110731,5,1,0,21.099992062015005
2021-05-04,Antioquia,27.57143276,5,2,0,16.2
2021-05-05,Antioquia,27.45812327,5,3,0,21.099992062015005
2021-05-06,Antioquia,27.78876456,5,4,0,19.0
2021-05-07,Antioquia,27.85720868,5,5,0,19.8
2021-05-08,Antioquia,26.08574778,5,6,1,21.099992062015005
2021-05-09,Antioquia,23.02641252,5,7,1,21.099992062015005
2021-05-10,Antioquia,27.88448585,5,1,0,21.099992062015005
2021-05-11,Antioquia,28.56826608,5,2,0,21.099992062015005
2021-05-12,Antioquia,28.9561825,5,3,0,28.3
2021-05-13,Antioquia,29.27158201,5,4,0,21.099992062015005
2021-05-14,Antioquia,29.38318205,5,5,0,21.099992062015005
2021-05-15,Antioquia,27.59321529,5,6,1,19.166666666666668
2021-05-16,Antioquia,23.74060496,5,7,1,21.770833333333332
2021-05-17,Antioquia,23.80500472,5,1,0,20.883333333333333
2021-05-18,Antioquia,27.97539118,5,2,0,19.825
2021-05-19,Antioquia,28.63028929,5,3,0,22.039130434782606
2021-05-20,Antioquia,29.30540927,5,4,0,23.579166666666666
2021-05-21,Antioquia,29.26512168,5,5,0,22.433333333333334
2021-05-22,Antioquia,27.4868769,5,6,1,22.666666666666668
2021-05-23,Antioquia,24.02882576,5,7,1,22.650000000000002
2021-05-24,Antioquia,28.7046104,5,1,0,22.516666666666666
2021-05-25,Antioquia,29.02906494,5,2,0,22.441666666666666
2021-05-26,Antioquia,28.8491556,5,3,0,21.349999999999998
2021-05-27,Antioquia,28.71309383,5,4,0,20.879166666666666
2021-05-28,Antioquia,28.68543391,5,5,0,20.787499999999998
2021-05-29,Antioquia,26.82988749,5,6,1,20.470833333333335
2021-05-30,Antioquia,23.60215405,5,7,1,21.183333333333334
2021-05-31,Antioquia,28.12250336,5,1,0,21.5
2021-06-01,Antioquia,28.13583351,6,2,0,19.9375
2021-06-02,Antioquia,28.72103913,6,3,0,21.458333333333332
2021-06-03,Antioquia,29.1701136,6,4,0,22.733333333333334
2021-06-04,Antioquia,28.8901440400001,6,5,0,22.379166666666666
2021-06-05,Antioquia,27.32346218,6,6,1,22.71666666666667
2021-06-06,Antioquia,23.94793061,6,7,1,21.958333333333332
2021-06-07,Antioquia,24.18727448,6,1,0,20.429166666666667
2021-06-08,Antioquia,28.3590204,6,2,0,19.704545454545453
2021-06-09,Antioquia,28.24388782,6,3,0,21.233333333333334
2021-06-10,Antioquia,29.00652998,6,4,0,21.55
2021-06-11,Antioquia,29.25285204,6,5,0,21.808333333333334
2021-06-12,Antioquia,27.1511996800001,6,6,1,20.016666666666666
2021-06-13,Antioquia,23.73110507,6,7,1,20.470833333333335
2021-06-14,Antioquia,23.79467276,6,1,0,20.295833333333334
2021-06-15,Antioquia,28.2873561,6,2,0,20.995833333333334
2021-06-16,Antioquia,29.01982155,6,3,0,21.808333333333334
2021-06-17,Antioquia,29.28610141,6,4,0,22.3125
2021-06-18,Antioquia,29.18754321,6,5,0,22.59583333333333
2021-06-19,Antioquia,27.49823181,6,6,1,22.270833333333332
2021-06-20,Antioquia,23.59382979,6,7,1,21.337500000000002
2021-06-21,Antioquia,27.86480835,6,1,0,21.141666666666666
2021-06-22,Antioquia,28.38581327,6,2,0,19.9875
2021-06-23,Antioquia,28.67575371,6,3,0,21.412499999999998
2021-06-24,Antioquia,28.3141667,6,4,0,20.308333333333334
2021-06-25,Antioquia,28.55543924,6,5,0,20.779166666666665
2021-06-26,Antioquia,26.97833685,6,6,1,20.2375
2021-06-27,Antioquia,23.58462884,6,7,1,20.304166666666667
2021-06-28,Antioquia,28.4172374,6,1,0,21.712500000000002
2021-06-29,Antioquia,29.03382273,6,2,0,22.416666666666668
2021-06-30,Antioquia,29.16631067,6,3,0,21.9875
2021-07-01,Antioquia,28.74113835,7,4,0,21.270833333333332
2021-07-02,Antioquia,28.94427601,7,5,0,21.879166666666666
2021-07-03,Antioquia,27.24952455,7,6,1,22.620833333333334
2021-07-04,Antioquia,23.37533948,7,7,1,22.662499999999998
2021-07-05,Antioquia,24.23123576,7,1,0,22.4875
